Designator,Mid X,Mid Y,Rotation,Layer
J1,26.3,14.7,0.0,top
J2,45.0,25.4387,0.0,top
J3,53.85,25.4287,0.0,top
J4,7.89,20.72,0.0,top
J5,27.74,24.48,0.0,top
J6,18.4,24.45,0.0,top
J7,35.74,24.4546,0.0,top
